Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,has_cabin,family_size,is_alone,fare_per_person,title,age_group,deck,fare_bin,sex_encoded,Embarked_C,Embarked_Q,Embarked_S,title_Miss,title_Mr,title_Mrs,title_Rare,age_group_encoded,fare_bin_encoded,class_avg_fare,class_survival_rate
1,3,male,-1.2869429874470206,1,0,-0.47018699800565084,C,0,0.059159876663617654,0,-0.4772573190136536,Master,Child,Unknown,Medium,0,True,False,False,False,False,False,False,0,1,-0.4129202803998143,0.24236252545824846
0,3,male,-0.3092756154954493,0,0,-0.5523441521022426,Q,0,-0.5609748304808926,1,-0.4022103083202193,Mr,Adult,Unknown,Low,0,False,True,False,False,True,False,False,2,0,-0.4129202803998143,0.24236252545824846
1,3,male,-0.3844807979532625,0,0,-0.566657007398218,S,0,-0.5609748304808926,1,-0.42365130430679426,Mr,Adult,Unknown,Low,0,False,False,True,False,True,False,False,2,0,-0.4129202803998143,0.24236252545824846
1,3,female,-0.5724937540977955,1,1,-0.20862150863652562,C,1,0.6792945838081279,0,-0.412687011767657,Miss,Adult,Known,High,1,True,False,False,True,False,False,False,2,2,-0.4129202803998143,0.24236252545824846
0,3,male,1.1948280336608144,0,0,-0.5705793368044964,S,0,-0.5609748304808926,1,-0.4295270465901447,Mr,Adult,Unknown,Low,0,False,False,True,False,True,False,False,2,0,-0.4129202803998143,0.24236252545824846
0,3,male,0.29236584416705613,0,0,-0.5489135844511607,C,0,-0.5609748304808926,1,-0.3970712367850514,Mr,Adult,Unknown,Low,0,True,False,False,False,True,False,False,2,0,-0.4129202803998143,0.24236252545824846
0,3,male,-0.6853015277845153,0,0,-0.5688146415107298,S,0,-0.5609748304808926,1,-0.4268834912737003,Mr,Adult,Unknown,Low,0,False,False,True,False,True,False,False,2,0,-0.4129202803998143,0.24236252545824846
0,3,female,1.3452383985764407,1,0,-0.39352157566326007,S,0,0.059159876663617654,0,-0.4198340104298486,Mrs,Adult,Unknown,High,1,False,False,True,False,False,True,False,2,2,-0.4129202803998143,0.24236252545824846
1,2,female,-0.00845488566419658,1,0,-0.12293496395240072,S,0,0.059159876663617654,0,-0.21716143616911204,Mrs,Adult,Unknown,High,1,False,False,True,False,False,True,False,2,2,-0.24852990089034865,0.47282608695652173
0,2,male,-0.3092756154954493,0,0,-0.42881548153858956,S,0,-0.5609748304808926,1,-0.21716143616911204,Mr,Adult,Unknown,Medium,0,False,False,True,False,True,False,False,2,1,-0.24852990089034865,0.47282608695652173
0,2,male,-0.45968598041107567,0,0,-0.38067929977875686,C,0,-0.5609748304808926,1,-0.14505229661735294,Mr,Adult,Unknown,High,0,True,False,False,False,True,False,False,2,2,-0.24852990089034865,0.47282608695652173
1,1,female,-0.7605067102423284,0,2,-0.11626912159608015,S,1,0.6792945838081279,0,-0.366571657914127,Miss,Adult,Known,High,1,False,False,True,True,False,False,False,2,2,1.1503396270376525,0.6296296296296297
0,1,male,0.5931865739983089,1,0,0.5147082688618854,S,1,0.059159876663617654,0,0.26044089100184115,Mr,Adult,Known,VHigh,0,False,False,True,False,True,False,False,2,3,1.1503396270376525,0.6296296296296297
0,3,male,-0.986122257615768,0,0,-0.5178337709373455,S,0,-0.5609748304808926,1,-0.35051294055183285,Mr,Teen,Unknown,Medium,0,False,False,True,False,True,False,False,1,1,-0.4129202803998143,0.24236252545824846
0,1,male,-0.3844807979532625,0,0,1.1288222310926181,C,1,-0.5609748304808926,1,2.116216723145803,Mr,Adult,Known,VHigh,0,True,False,False,False,True,False,False,2,3,1.1503396270376525,0.6296296296296297
0,3,female,-0.5724937540977955,0,2,-0.37597344566204627,C,0,0.6792945838081279,0,-0.4962527326041491,Mrs,Adult,Unknown,High,1,True,False,False,False,False,True,False,2,2,-0.4129202803998143,0.24236252545824846
1,3,female,-0.5348911628688888,0,0,-0.5523441521022426,S,0,-0.5609748304808926,1,-0.4022103083202193,Miss,Adult,Unknown,Low,1,False,False,True,True,False,False,False,2,0,-0.4129202803998143,0.24236252545824846
1,3,female,-0.3844807979532625,1,0,-0.36175706037546357,S,0,0.059159876663617654,0,-0.39604201258184907,Mrs,Adult,Unknown,High,1,False,False,True,False,False,True,False,2,2,-0.4129202803998143,0.24236252545824846
0,3,male,-0.7605067102423284,0,0,-0.5758734226857957,Q,0,-0.5609748304808926,1,-0.43745771253947785,Mr,Adult,Unknown,Low,0,False,True,False,False,True,False,False,2,0,-0.4129202803998143,0.24236252545824846
0,2,male,-0.8357118927001416,0,0,-0.46410938741391905,S,0,-0.5609748304808926,1,-0.27003254249799985,Mr,Teen,Unknown,Medium,0,False,False,True,False,True,False,False,1,1,-0.24852990089034865,0.47282608695652173
0,2,male,-0.7605067102423284,1,1,0.1300046948207939,S,0,0.6792945838081279,0,-0.24359698933355595,Mr,Adult,Unknown,VHigh,0,False,False,True,False,True,False,False,2,3,-0.24852990089034865,0.47282608695652173
1,3,male,-0.15886525057982295,0,0,-0.551266511509516,S,0,-0.5609748304808926,1,-0.4005959772069773,Mr,Adult,Unknown,Low,0,False,False,True,False,True,False,False,2,0,-0.4129202803998143,0.24236252545824846
0,3,female,-1.5125585348204602,2,2,0.07412267718485556,S,0,1.9195639980971484,0,-0.43305178701207053,Miss,Child,Unknown,VHigh,1,False,False,True,True,False,False,False,0,3,-0.4129202803998143,0.24236252545824846
0,2,male,0.5555839827694022,0,2,-0.12293496395240072,S,1,0.6792945838081279,0,-0.369900187785899,Mr,Adult,Known,High,0,False,False,True,False,True,False,False,2,2,-0.24852990089034865,0.47282608695652173
0,2,male,0.9692124862873748,0,0,-0.42881548153858956,S,0,-0.5609748304808926,1,-0.21716143616911204,Rare,Adult,Unknown,Medium,0,False,False,True,False,False,False,True,2,1,-0.24852990089034865,0.47282608695652173
0,2,male,1.6460591284076935,0,0,-0.4399918850657772,S,0,-0.5609748304808926,1,-0.23390395317325985,Rare,Adult,Unknown,Medium,0,False,False,True,False,False,False,True,2,1,-0.24852990089034865,0.47282608695652173
1,1,female,-0.5348911628688888,1,0,0.8323534217398504,S,1,0.059159876663617654,0,0.4983608694818361,Mrs,Adult,Known,VHigh,1,False,False,True,False,False,True,False,2,3,1.1503396270376525,0.6296296296296297
0,3,male,1.9844824494678528,0,0,-0.5452853709271768,S,0,-0.5609748304808926,1,-0.39163608705444175,Mr,Adult,Unknown,Medium,0,False,False,True,False,True,False,False,2,1,-0.4129202803998143,0.24236252545824846
0,3,male,0.856404712600655,0,2,-0.39352157566326007,S,0,0.6792945838081279,0,-0.5050152372930568,Mr,Adult,Unknown,High,0,False,False,True,False,True,False,False,2,2,-0.4129202803998143,0.24236252545824846
0,3,male,-0.3092756154954493,0,0,-0.5626382079825472,S,0,-0.5609748304808926,1,-0.41763104766614495,Mr,Adult,Unknown,Low,0,False,False,True,False,True,False,False,2,0,-0.4129202803998143,0.24236252545824846
0,1,male,1.6460591284076935,0,1,0.7095118058772372,C,0,0.059159876663617654,0,0.4063510455078837,Mr,Adult,Unknown,VHigh,0,True,False,False,False,True,False,False,2,3,1.1503396270376525,0.6296296296296297
1,3,female,-0.986122257615768,0,0,-0.552737090920988,Q,0,-0.5609748304808926,1,-0.40279893997068095,Miss,Teen,Unknown,Low,1,False,True,False,True,False,False,False,1,0,-0.4129202803998143,0.24236252545824846
0,3,male,0.0667502967936166,0,0,-0.5452853709271768,S,0,-0.5609748304808926,1,-0.39163608705444175,Mr,Adult,Unknown,Medium,0,False,False,True,False,True,False,False,2,1,-0.4129202803998143,0.24236252545824846
0,3,male,-0.3092756154954493,0,0,-0.5308736926947506,S,0,-0.5609748304808926,1,-0.3700470519701459,Mr,Adult,Unknown,Medium,0,False,False,True,False,True,False,False,2,1,-0.4129202803998143,0.24236252545824846
0,3,male,-0.3092756154954493,8,2,0.9017647699613318,S,0,5.6403722409642105,0,-0.4525179670695247,Master,Adult,Unknown,VHigh,0,False,False,True,False,False,False,False,2,3,-0.4129202803998143,0.24236252545824846
0,3,male,1.119622851203001,0,1,-0.35587474272957526,S,0,0.059159876663617654,0,-0.39163608705444175,Mr,Adult,Unknown,High,0,False,False,True,False,True,False,False,2,2,-0.4129202803998143,0.24236252545824846
1,2,female,0.8188021213717485,0,0,-0.36410998743381884,S,0,-0.5609748304808926,1,-0.12023107456615108,Mrs,Adult,Unknown,High,1,False,False,True,False,False,True,False,2,2,-0.24852990089034865,0.47282608695652173
0,3,male,-0.23407043303763614,0,0,-0.5517559203376539,S,0,-0.5609748304808926,1,-0.40132912321473785,Mr,Adult,Unknown,Low,0,False,False,True,False,True,False,False,2,0,-0.4129202803998143,0.24236252545824846
0,3,male,-0.9109170751579548,0,0,-0.5308736926947506,S,0,-0.5609748304808926,1,-0.3700470519701459,Mr,Teen,Unknown,Medium,0,False,False,True,False,True,False,False,1,1,-0.4129202803998143,0.24236252545824846
0,3,male,-2.1141999944829655,4,1,0.1991219271599808,S,0,2.539698705241659,0,-0.4422307985275025,Master,Child,Unknown,VHigh,0,False,False,True,False,False,False,False,0,3,-0.4129202803998143,0.24236252545824846
1,3,male,-1.5125585348204602,0,2,-0.25175772039735334,S,0,0.6792945838081279,0,-0.4342267004860459,Master,Child,Unknown,High,0,False,False,True,False,False,False,False,0,2,-0.4129202803998143,0.24236252545824846
1,1,female,0.4427762090826825,0,1,0.559413882970636,S,1,0.059159876663617654,0,0.2939259250101367,Mrs,Adult,Known,VHigh,1,False,False,True,False,False,True,False,2,3,1.1503396270376525,0.6296296296296297
0,3,female,1.1948280336608144,1,4,-0.07822934984365007,S,0,2.539698705241659,0,-0.5114772613999208,Mrs,Adult,Unknown,High,1,False,False,True,False,False,True,False,2,2,-0.4129202803998143,0.24236252545824846
0,1,male,0.8188021213717485,0,0,-0.12469965924616717,S,0,-0.5609748304808926,1,0.23841126336480453,Mr,Adult,Unknown,High,0,False,False,True,False,True,False,False,2,2,1.1503396270376525,0.6296296296296297
0,3,male,-0.08366006812200977,0,0,0.5946089659095146,S,0,-0.5609748304808926,1,1.3159526082709134,Mr,Adult,Unknown,VHigh,0,False,False,True,False,True,False,False,2,3,-0.4129202803998143,0.24236252545824846
0,1,male,2.3981109529858253,0,0,0.05353456542424669,S,1,-0.5609748304808926,1,0.5054103503256879,Mr,Senior,Known,VHigh,0,False,False,True,False,True,False,False,3,3,1.1503396270376525,0.6296296296296297
0,3,male,-1.888584447109526,4,1,-0.04940599337879763,Q,0,2.539698705241659,0,-0.5042809163718222,Master,Child,Unknown,High,0,False,True,False,False,False,False,False,0,2,-0.4129202803998143,0.24236252545824846
1,3,female,-2.1141999944829655,1,1,-0.4727375709369079,S,0,0.6792945838081279,0,-0.5445710492213827,Miss,Child,Unknown,Medium,1,False,False,True,True,False,False,False,0,1,-0.4129202803998143,0.24236252545824846
0,3,male,-0.6100963453267021,0,0,-0.5482265297501209,S,0,-0.5609748304808926,1,-0.39604201258184907,Mr,Adult,Unknown,Medium,0,False,False,True,False,True,False,False,2,1,-0.4129202803998143,0.24236252545824846
0,1,male,2.0220850406967594,0,0,-0.012446215146152632,C,1,-0.5609748304808926,1,0.4065695794140431,Mr,Adult,Known,High,0,True,False,False,False,True,False,False,2,2,1.1503396270376525,0.6296296296296297
0,3,male,-0.8357118927001416,1,1,-0.5498924021074365,S,0,0.6792945838081279,0,-0.5830976369465062,Mr,Teen,Unknown,Low,0,False,False,True,False,True,False,False,1,0,-0.4129202803998143,0.24236252545824846
0,3,male,-0.3092756154954493,3,1,-0.13548312395460954,S,0,1.9195639980971484,0,-0.49585067721335474,Master,Adult,Unknown,High,0,False,False,True,False,False,False,False,2,2,-0.4129202803998143,0.24236252545824846
0,1,female,1.5708539459498803,0,0,-0.05911181749451327,C,1,-0.5609748304808926,1,0.33666340262598765,Miss,Adult,Known,High,1,True,False,False,True,False,False,False,2,2,1.1503396270376525,0.6296296296296297
0,2,male,0.0667502967936166,0,0,-0.42881548153858956,S,0,-0.5609748304808926,1,-0.21716143616911204,Mr,Adult,Unknown,Medium,0,False,False,True,False,True,False,False,2,1,-0.24852990089034865,0.47282608695652173
0,3,male,0.5179813915404957,0,0,-0.7346959991247783,S,0,-0.5609748304808926,1,-0.675377691019473,Mr,Adult,Unknown,Low,0,False,False,True,False,True,False,False,2,0,-0.4129202803998143,0.24236252545824846
0,3,female,-0.5724937540977955,8,2,0.9017647699613318,S,0,5.6403722409642105,0,-0.4525179670695247,Miss,Adult,Unknown,VHigh,1,False,False,True,True,False,False,False,2,3,-0.4129202803998143,0.24236252545824846
0,2,male,0.0667502967936166,0,0,-0.3805804768423059,C,0,-0.5609748304808926,1,-0.14490425751963204,Mr,Adult,Unknown,High,0,True,False,False,False,True,False,False,2,2,-0.24852990089034865,0.47282608695652173
0,3,male,-1.5125585348204602,4,2,0.00382898131649099,S,0,3.159833412386169,0,-0.5173308481720477,Master,Child,Unknown,VHigh,0,False,False,True,False,False,False,False,0,3,-0.4129202803998143,0.24236252545824846
1,2,male,-2.1141999944829655,2,1,0.18294555363378812,S,1,1.2994292909526381,0,-0.33171549988170224,Master,Child,Known,VHigh,0,False,False,True,False,False,False,False,0,3,-0.24852990089034865,0.47282608695652173
1,3,female,-1.888584447109526,0,2,-0.21646381452202387,S,0,0.6792945838081279,0,-0.4166029983764166,Miss,Child,Unknown,High,1,False,False,True,True,False,False,False,0,2,-0.4129202803998143,0.24236252545824846
0,1,male,0.8188021213717485,0,0,0.441767530052871,S,1,-0.5609748304808926,1,1.0869925199434538,Mr,Adult,Known,VHigh,0,False,False,True,False,True,False,False,2,3,1.1503396270376525,0.6296296296296297
1,3,female,-0.5724937540977955,1,0,-0.3699923050797071,Q,0,0.059159876663617654,0,-0.4022103083202193,Mrs,Adult,Unknown,High,1,False,True,False,False,False,True,False,2,2,-0.4129202803998143,0.24236252545824846
1,1,male,1.1948280336608144,0,0,-0.10999386513144656,S,0,-0.5609748304808926,1,0.26044089100184115,Mr,Adult,Unknown,High,0,False,False,True,False,True,False,False,2,2,1.1503396270376525,0.6296296296296297
0,3,male,0.8188021213717485,1,1,-0.3699923050797071,Q,0,0.6792945838081279,0,-0.49326610255330383,Mr,Adult,Unknown,High,0,False,True,False,False,True,False,False,2,2,-0.4129202803998143,0.24236252545824846
0,3,male,0.5179813915404957,0,0,-0.5489135844511607,S,0,-0.5609748304808926,1,-0.3970712367850514,Mr,Adult,Unknown,Low,0,False,False,True,False,True,False,False,2,0,-0.4129202803998143,0.24236252545824846
1,2,female,0.21716066170924297,0,0,-0.42881548153858956,S,0,-0.5609748304808926,1,-0.21716143616911204,Mrs,Adult,Unknown,Medium,1,False,False,True,False,False,True,False,2,1,-0.24852990089034865,0.47282608695652173
0,2,male,-0.7605067102423284,0,0,-0.42881548153858956,S,0,-0.5609748304808926,1,-0.21716143616911204,Mr,Adult,Unknown,Medium,0,False,False,True,False,True,False,False,2,1,-0.24852990089034865,0.47282608695652173
1,3,female,-0.7605067102423284,1,0,-0.5498924021074365,S,0,0.059159876663617654,0,-0.5369576099100228,Miss,Adult,Unknown,Low,1,False,False,True,True,False,False,False,2,0,-0.4129202803998143,0.24236252545824846
1,2,male,-1.9637896295673394,1,1,-0.12293496395240072,S,1,0.6792945838081279,0,-0.369900187785899,Master,Child,Known,High,0,False,False,True,False,False,False,False,0,2,-0.24852990089034865,0.47282608695652173
1,1,female,1.119622851203001,0,0,-0.08244579513222272,C,1,-0.5609748304808926,1,0.301708551861749,Mrs,Adult,Known,High,1,True,False,False,False,False,True,False,2,2,1.1503396270376525,0.6296296296296297
1,1,female,2.172495405612386,0,0,2.7128315501938722,C,1,-0.5609748304808926,1,4.489100173109663,Miss,Adult,Known,VHigh,1,True,False,False,True,False,False,False,2,3,1.1503396270376525,0.6296296296296297
0,3,male,-0.3092756154954493,0,0,-0.5523441521022426,Q,0,-0.5609748304808926,1,-0.4022103083202193,Mr,Adult,Unknown,Low,0,False,True,False,False,True,False,False,2,0,-0.4129202803998143,0.24236252545824846
0,3,male,0.9692124862873748,0,1,-0.5369513032864823,S,0,0.059159876663617654,0,-0.5272645737497267,Mr,Adult,Unknown,Medium,0,False,False,True,False,True,False,False,2,1,-0.4129202803998143,0.24236252545824846
1,3,female,-0.5724937540977955,0,0,-0.5523441521022426,Q,0,-0.5609748304808926,1,-0.4022103083202193,Miss,Adult,Unknown,Low,1,False,True,False,True,False,False,False,2,0,-0.4129202803998143,0.24236252545824846
0,2,female,-0.3844807979532625,0,0,-0.42881548153858956,S,0,-0.5609748304808926,1,-0.21716143616911204,Miss,Adult,Unknown,Medium,1,False,False,True,True,False,False,False,2,1,-0.24852990089034865,0.47282608695652173
0,3,male,-0.08366006812200977,0,0,-0.511167928581025,S,0,-0.5609748304808926,1,-0.34052735093651687,Mr,Adult,Unknown,Medium,0,False,False,True,False,True,False,False,2,1,-0.4129202803998143,0.24236252545824846
0,3,male,-0.3092756154954493,8,2,0.9017647699613318,S,0,5.6403722409642105,0,-0.4525179670695247,Mr,Adult,Unknown,VHigh,0,False,False,True,False,True,False,False,2,3,-0.4129202803998143,0.24236252545824846
0,3,male,0.36757102662486935,0,0,-0.5818545632681349,S,0,-0.5609748304808926,1,-0.4464176026920134,Mr,Adult,Unknown,Low,0,False,False,True,False,True,False,False,2,0,-0.4129202803998143,0.24236252545824846
0,3,male,1.232430624889721,0,0,-0.564697019158608,C,0,-0.5609748304808926,1,-0.42071519553533004,Mr,Adult,Unknown,Low,0,True,False,False,False,True,False,False,2,0,-0.4129202803998143,0.24236252545824846
1,3,male,-0.8357118927001416,0,0,-0.5452853709271768,S,0,-0.5609748304808926,1,-0.39163608705444175,Mr,Teen,Unknown,Medium,0,False,False,True,False,True,False,False,1,1,-0.4129202803998143,0.24236252545824846
0,3,female,-2.038994812025152,0,1,-0.4885210056443552,S,1,0.059159876663617654,0,-0.4909897076974768,Miss,Child,Known,Medium,1,False,False,True,True,False,False,False,0,1,-0.4129202803998143,0.24236252545824846
0,3,male,0.21716066170924297,1,0,-0.36175706037546357,S,0,0.059159876663617654,0,-0.39604201258184907,Mr,Adult,Unknown,High,0,False,False,True,False,True,False,False,2,2,-0.4129202803998143,0.24236252545824846
1,3,male,-0.23407043303763614,0,0,-0.2926398280362766,C,0,-0.5609748304808926,1,-0.01316708425015323,Mr,Adult,Unknown,High,0,True,False,False,False,True,False,False,2,2,-0.4129202803998143,0.24236252545824846
1,3,female,-0.986122257615768,0,0,-0.5523441521022426,Q,0,-0.5609748304808926,1,-0.4022103083202193,Miss,Teen,Unknown,Low,1,False,True,False,True,False,False,False,1,0,-0.4129202803998143,0.24236252545824846
1,1,male,0.8188021213717485,0,0,-0.005288611034635776,C,1,-0.5609748304808926,1,0.4172918397775416,Mr,Adult,Known,High,0,True,False,False,False,True,False,False,2,2,1.1503396270376525,0.6296296296296297
0,3,male,-0.3844807979532625,0,0,-0.5688146415107298,S,0,-0.5609748304808926,1,-0.4268834912737003,Mr,Adult,Unknown,Low,0,False,False,True,False,True,False,False,2,0,-0.4129202803998143,0.24236252545824846
1,2,female,0.4427762090826825,0,0,-0.24058131687016565,S,0,-0.5609748304808926,1,0.06481779758495623,Miss,Adult,Unknown,High,1,False,False,True,True,False,False,False,2,2,-0.24852990089034865,0.47282608695652173
0,3,male,-0.5348911628688888,0,0,-0.5641087873940192,S,0,-0.5609748304808926,1,-0.4198340104298486,Mr,Adult,Unknown,Low,0,False,False,True,False,True,False,False,2,0,-0.4129202803998143,0.24236252545824846
0,2,male,0.0667502967936166,0,0,-0.42881548153858956,S,0,-0.5609748304808926,1,-0.21716143616911204,Mr,Adult,Unknown,Medium,0,False,False,True,False,True,False,False,2,1,-0.24852990089034865,0.47282608695652173
0,3,male,-0.3092756154954493,1,0,-0.5523441521022426,Q,0,0.059159876663617654,0,-0.5387939996698461,Mr,Adult,Unknown,Low,0,False,True,False,False,True,False,False,2,0,-0.4129202803998143,0.24236252545824846
